Earnings Date,compound
2025-05-01 16:00:00,0.8626701050156227
2025-02-12 16:00:00,0.4158976422861562
2024-10-29 16:00:00,-0.5737723042641487
2024-08-06 16:00:00,0.3792017880085585
2024-05-07 16:00:00,0.9524119482238202
