Earnings Date,compound
2025-04-30 16:00:00,-0.2664745054762978
2025-01-29 16:00:00,-0.9626046209238504
2024-10-30 16:00:00,0.6031805570990514
2024-07-31 16:00:00,0.3313736888766432
2024-04-24 16:00:00,-0.543883780141329
2024-02-01 16:00:00,-0.6675604476696737
